"DeliveryDate","City","Product Name","Total Normal Quantity","Total Coupon Quantity","Total Free Quantity"
"01-01-2020","Pune","Past Milk 1L","316","0","2"
"01-01-2020","Pune","Raw Milk 1L","101","0","0"
"01-01-2020","Pune","Past Milk 0.5L","117","0","0"
"01-01-2020","Pune","Ghee 500ml","9","0","0"
"01-01-2020","Pune","Chocolate Milk 0.3L","5","0","0"
"01-01-2020","Pune","Chocolate Milk 300ml","5","0","0"
"01-01-2020","Pune","A2 1L","596","0","1"
"01-01-2020","Pune","Curd Culture","7","0","0"
"01-01-2020","Pune","A2 Ghee","9","0","0"
"01-01-2020","Pune","Buffalo Milk 1L","49","0","1"
"01-01-2020","Pune","Paneer 200g Cows Milk","14","0","0"
"01-01-2020","Pune","A2 Value Pack 1L","303","0","0"
"01-01-2020","Pune","Buffalo Ghee 500ml","3","0","0"
"01-01-2020","Pune","Kharwas 120g","1","0","0"
"01-01-2020","Pune","A2 Gir Cow Paneer 200g","3","0","0"
"01-01-2021","Pune","Past Milk 1L","321","0","0"
"01-01-2021","Pune","Raw Milk 1L","107","0","0"
"01-01-2021","Pune","Past Milk 0.5L","94","0","0"
"01-01-2021","Pune","Ghee 500ml","10","0","0"
"01-01-2021","Pune","Chocolate Milk 300ml","21","0","0"
"01-01-2021","Pune","A2 1L","506","0","4"
"01-01-2021","Pune","Curd Culture","24","0","0"
"01-01-2021","Pune","A2 Ghee","11","0","0"
"01-01-2021","Pune","Buffalo Milk 1L","141","0","0"
"01-01-2021","Pune","Paneer 200g Cows Milk","23","0","0"
"01-01-2021","Pune","A2 Value Pack 1L","825","0","0"
"01-01-2021","Pune","Buffalo Ghee 500ml","1","0","0"
"01-01-2021","Pune","Kharwas 120g","59","0","0"
"01-01-2021","Pune","A2 Gir Cow Paneer 200g","1","0","0"
"01-01-2021","Pune","New A2 Value Pack 500ml","231","0","0"
"01-01-2021","Pune","Insulated Door Bag","3","0","0"
"01-01-2022","Pune","Past Milk 1L","308","0","1"
"01-01-2022","Pune","Raw Milk 1L","158","0","0"
"01-01-2022","Pune","Past Milk 0.5L","105","0","0"
"01-01-2022","Pune","Ghee 500ml","6","0","0"
"01-01-2022","Pune","A2 1L","378","0","0"
"01-01-2022","Pune","Curd Culture","8","0","0"
"01-01-2022","Pune","A2 Ghee","9","0","0"
"01-01-2022","Pune","Buffalo Milk 1L","137","0","0"
"01-01-2022","Pune","Paneer 200g Cows Milk","14","0","0"
"01-01-2022","Pune","A2 Value Pack 1L","845","0","0"
"01-01-2022","Pune","Buffalo Ghee 500ml","1","0","0"
"01-01-2022","Pune","Kharwas 120g","52","0","0"
"01-01-2022","Pune","A2 Gir Cow Paneer 200g","3","0","0"
"01-01-2022","Pune","New A2 Value Pack 500ml","297","0","0"
"01-01-2022","Pune","Buffalo Milk Value Pack 500ml","65","0","0"
"01-01-2022","Pune","Tender Coconut","11","0","0"
"01-01-2022","Pune","Dahi","25","0","0"
"01-01-2023","Pune","Past Milk 1L","202","0","0"
"01-01-2023","Pune","Raw Milk 1L","68","0","0"
"01-01-2023","Pune","Ghee 500ml","5","0","0"
"01-01-2023","Pune","A2 1L","299","0","2"
"01-01-2023","Pune","Curd Culture","11","0","0"
"01-01-2023","Pune","A2 Ghee","9","0","0"
"01-01-2023","Pune","Buffalo Milk 1L","106","0","1"
"01-01-2023","Pune","Paneer 200g Cows Milk","26","0","0"
"01-01-2023","Pune","A2 Value Pack 1L","988","0","5"
"01-01-2023","Pune","Buffalo Ghee 500ml","4","0","0"
"01-01-2023","Pune","Kharwas 120g","61","0","0"
"01-01-2023","Pune","A2 Gir Cow Paneer 200g","9","0","0"
"01-01-2023","Pune","New A2 Value Pack 500ml","421","0","1"
"01-01-2023","Pune","Insulated Door Bag","0","0","1"
"01-01-2023","Pune","Buffalo Milk Value Pack 500ml","81","0","0"
"01-01-2023","Pune","Dahi","41","0","0"
"01-01-2023","Pune","Past Milk Value Pack 1L","60","0","0"
"01-01-2023","Pune","Raw Value Pack 1L","92","0","0"
"01-01-2023","Pune","Buffalo Value Pack 1L","87","0","4"
"01-01-2023","Pune","Lactose Free Milk 0.5L","19","0","0"
"01-01-2023","Pune","Past Milk Value Pack 0.5L","19","0","0"
"01-01-2023","Pune","Raw Milk Value Pack 0.5L","8","0","0"
"01-01-2024","Pune","Past Milk 1L","211","0","0"
"01-01-2024","Pune","Raw Milk 1L","52","0","0"
"01-01-2024","Pune","Ghee 500ml","14","0","0"
"01-01-2024","Pune","A2 1L","303","0","0"
"01-01-2024","Pune","Curd Culture","12","0","0"
"01-01-2024","Pune","A2 Ghee","12","0","0"
"01-01-2024","Pune","Buffalo Milk 1L","65","0","0"
"01-01-2024","Pune","Paneer 200g Cows Milk","28","0","0"
"01-01-2024","Pune","A2 Value Pack 1L","1361","0","2"
"01-01-2024","Pune","Buffalo Ghee 500ml","1","0","0"
"01-01-2024","Pune","Kharwas 120g","22","0","0"
"01-01-2024","Pune","A2 Gir Cow Paneer 200g","13","0","0"
"01-01-2024","Pune","New A2 Value Pack 500ml","632","0","0"
"01-01-2024","Pune","Insulated Door Bag","2","0","0"
"01-01-2024","Pune","Buffalo Milk Value Pack 500ml","122","0","0"
"01-01-2024","Pune","Dahi","59","0","0"
"01-01-2024","Pune","Past Milk Value Pack 1L","92","1","0"
"01-01-2024","Pune","Raw Value Pack 1L","146","0","0"
"01-01-2024","Pune","Buffalo Value Pack 1L","191","0","0"
"01-01-2024","Pune","Lactose Free Milk 0.5L","50","0","0"
"01-01-2024","Pune","Past Milk Value Pack 0.5L","37","0","0"
"01-01-2024","Pune","Raw Milk Value Pack 0.5L","36","0","0"
"01-02-2020","Pune","Past Milk 1L","314","0","0"
"01-02-2020","Pune","Raw Milk 1L","108","0","0"
"01-02-2020","Pune","Past Milk 0.5L","100","0","0"
"01-02-2020","Pune","Ghee 500ml","8","0","0"
"01-02-2020","Pune","Chocolate Milk 0.3L","6","0","0"
"01-02-2020","Pune","Chocolate Milk 300ml","6","0","0"
"01-02-2020","Pune","A2 1L","592","0","8"
"01-02-2020","Pune","Curd Culture","8","0","0"
"01-02-2020","Pune","Buffalo Milk 1L","54","0","0"
"01-02-2020","Pune","Paneer 200g Cows Milk","12","0","0"
"01-02-2020","Pune","A2 Value Pack 1L","377","0","0"
"01-02-2020","Pune","Kharwas 120g","1","0","0"
"01-02-2020","Pune","A2 Gir Cow Paneer 200g","3","0","0"
"01-02-2021","Pune","Past Milk 1L","412","0","0"
"01-02-2021","Pune","Raw Milk 1L","139","0","0"
"01-02-2021","Pune","Past Milk 0.5L","94","0","0"
"01-02-2021","Pune","Ghee 500ml","12","0","0"
"01-02-2021","Pune","Chocolate Milk 300ml","9","0","0"
"01-02-2021","Pune","A2 1L","554","0","1"
"01-02-2021","Pune","Curd Culture","42","0","0"
"01-02-2021","Pune","A2 Ghee","9","0","0"
"01-02-2021","Pune","Buffalo Milk 1L","158","0","0"
"01-02-2021","Pune","Paneer 200g Cows Milk","1","0","0"
"01-02-2021","Pune","A2 Value Pack 1L","990","0","0"
"01-02-2021","Pune","Kharwas 120g","12","0","0"
"01-02-2021","Pune","A2 Gir Cow Paneer 200g","12","0","0"
"01-02-2021","Pune","New A2 Value Pack 500ml","265","0","0"
"01-02-2021","Pune","Insulated Door Bag","6","0","0"
"01-02-2022","Pune","Past Milk 1L","336","0","0"
"01-02-2022","Pune","Raw Milk 1L","153","0","1"
"01-02-2022","Pune","Past Milk 0.5L","106","0","0"
"01-02-2022","Pune","Ghee 500ml","11","0","0"
"01-02-2022","Pune","A2 1L","408","0","5"
"01-02-2022","Pune","Curd Culture","23","0","0"
"01-02-2022","Pune","A2 Ghee","9","0","0"
"01-02-2022","Pune","Buffalo Milk 1L","148","0","0"
"01-02-2022","Pune","Paneer 200g Cows Milk","35","0","0"
"01-02-2022","Pune","A2 Value Pack 1L","964","0","0"
"01-02-2022","Pune","Buffalo Ghee 500ml","1","0","0"
"01-02-2022","Pune","A2 Gir Cow Paneer 200g","5","0","0"
"01-02-2022","Pune","New A2 Value Pack 500ml","340","0","0"
"01-02-2022","Pune","Buffalo Milk Value Pack 500ml","69","0","0"
"01-02-2022","Pune","Tender Coconut","16","0","0"
"01-02-2022","Pune","Dahi","47","0","0"
"01-02-2023","Pune","Past Milk 1L","252","0","0"
"01-02-2023","Pune","Raw Milk 1L","70","0","0"
"01-02-2023","Pune","Ghee 500ml","16","0","0"
"01-02-2023","Pune","A2 1L","348","0","4"
"01-02-2023","Pune","Curd Culture","14","0","0"
"01-02-2023","Pune","A2 Ghee","24","0","0"
"01-02-2023","Pune","Buffalo Milk 1L","104","0","1"
"01-02-2023","Pune","Paneer 200g Cows Milk","42","0","0"
"01-02-2023","Pune","A2 Value Pack 1L","1162","3","2"
"01-02-2023","Pune","Kharwas 120g","20","0","0"
"01-02-2023","Pune","A2 Gir Cow Paneer 200g","14","0","0"
"01-02-2023","Pune","New A2 Value Pack 500ml","527","0","2"
"01-02-2023","Pune","Insulated Door Bag","1","0","0"
"01-02-2023","Pune","Buffalo Milk Value Pack 500ml","81","0","1"
"01-02-2023","Pune","Dahi","36","0","0"
"01-02-2023","Pune","Past Milk Value Pack 1L","89","0","1"
"01-02-2023","Pune","Raw Value Pack 1L","105","0","1"
"01-02-2023","Pune","Buffalo Value Pack 1L","86","0","0"
"01-02-2023","Pune","Lactose Free Milk 0.5L","27","0","0"
"01-02-2023","Pune","Past Milk Value Pack 0.5L","22","0","0"
"01-02-2023","Pune","Raw Milk Value Pack 0.5L","12","0","1"
"01-02-2023","Pune","A2 Ghee - Gift Pack","1","0","0"
"01-02-2024","Pune","Past Milk 1L","213","0","0"
"01-02-2024","Pune","Raw Milk 1L","61","0","1"
"01-02-2024","Pune","Ghee 500ml","16","0","0"
"01-02-2024","Pune","A2 1L","319","0","12"
"01-02-2024","Pune","Curd Culture","18","0","0"
"01-02-2024","Pune","A2 Ghee","12","0","1"
"01-02-2024","Pune","Buffalo Milk 1L","68","0","2"
"01-02-2024","Pune","Paneer 200g Cows Milk","48","0","0"
"01-02-2024","Pune","A2 Value Pack 1L","1583","2","4"
"01-02-2024","Pune","Buffalo Ghee 500ml","3","1","0"
"01-02-2024","Pune","Kharwas 120g","31","0","0"
"01-02-2024","Pune","A2 Gir Cow Paneer 200g","19","0","0"
"01-02-2024","Pune","New A2 Value Pack 500ml","696","0","2"
"01-02-2024","Pune","Insulated Door Bag","3","0","0"
"01-02-2024","Pune","Buffalo Milk Value Pack 500ml","147","0","0"
"01-02-2024","Pune","Dahi","64","0","0"
"01-02-2024","Pune","Past Milk Value Pack 1L","86","0","0"
"01-02-2024","Pune","Raw Value Pack 1L","146","1","0"
"01-02-2024","Pune","Buffalo Value Pack 1L","248","2","0"
"01-02-2024","Pune","Lactose Free Milk 0.5L","47","0","0"
"01-02-2024","Pune","Past Milk Value Pack 0.5L","54","1","0"
"01-02-2024","Pune","Raw Milk Value Pack 0.5L","42","0","1"
"01-03-2020","Pune","Past Milk 1L","307","0","0"
"01-03-2020","Pune","Raw Milk 1L","105","0","0"
"01-03-2020","Pune","Past Milk 0.5L","110","0","0"
"01-03-2020","Pune","Ghee 500ml","5","0","0"
"01-03-2020","Pune","Chocolate Milk 0.3L","3","0","0"
"01-03-2020","Pune","Chocolate Milk 300ml","5","0","0"
"01-03-2020","Pune","A2 1L","571","0","7"
"01-03-2020","Pune","Curd Culture","6","0","0"
"01-03-2020","Pune","A2 Ghee","2","0","0"
"01-03-2020","Pune","Buffalo Milk 1L","68","0","1"
"01-03-2020","Pune","Paneer 200g Cows Milk","10","0","0"
"01-03-2020","Pune","A2 Value Pack 1L","382","0","0"
"01-03-2020","Pune","Kharwas 120g","1","0","0"
"01-03-2020","Pune","A2 Gir Cow Paneer 200g","2","0","0"
"01-03-2021","Pune","Past Milk 1L","408","0","0"
"01-03-2021","Pune","Raw Milk 1L","133","0","0"
"01-03-2021","Pune","Past Milk 0.5L","101","0","0"
"01-03-2021","Pune","Ghee 500ml","5","0","0"
"01-03-2021","Pune","Chocolate Milk 300ml","8","0","0"
"01-03-2021","Pune","A2 1L","528","0","0"
"01-03-2021","Pune","Curd Culture","31","0","0"
"01-03-2021","Pune","A2 Ghee","13","0","0"
"01-03-2021","Pune","Buffalo Milk 1L","167","0","0"
"01-03-2021","Pune","A2 Value Pack 1L","1005","0","0"
"01-03-2021","Pune","Buffalo Ghee 500ml","1","0","0"
"01-03-2021","Pune","Kharwas 120g","14","0","0"
"01-03-2021","Pune","A2 Gir Cow Paneer 200g","14","0","0"
"01-03-2021","Pune","New A2 Value Pack 500ml","294","0","0"
"01-03-2021","Pune","Insulated Door Bag","2","0","0"
"01-03-2022","Pune","Past Milk 1L","320","0","1"
"01-03-2022","Pune","Raw Milk 1L","131","0","2"
"01-03-2022","Pune","Past Milk 0.5L","118","0","0"
"01-03-2022","Pune","Ghee 500ml","9","0","0"
"01-03-2022","Pune","A2 1L","397","0","7"
"01-03-2022","Pune","Curd Culture","18","0","0"
"01-03-2022","Pune","A2 Ghee","21","0","0"
"01-03-2022","Pune","Buffalo Milk 1L","151","0","0"
"01-03-2022","Pune","Paneer 200g Cows Milk","17","0","0"
"01-03-2022","Pune","A2 Value Pack 1L","986","0","0"
"01-03-2022","Pune","Buffalo Ghee 500ml","2","0","0"
"01-03-2022","Pune","Kharwas 120g","48","0","0"
"01-03-2022","Pune","A2 Gir Cow Paneer 200g","14","0","0"
"01-03-2022","Pune","New A2 Value Pack 500ml","359","0","0"
"01-03-2022","Pune","Buffalo Milk Value Pack 500ml","68","0","0"
"01-03-2022","Pune","Tender Coconut","18","0","0"
"01-03-2022","Pune","Dahi","58","0","0"
"01-03-2023","Pune","Past Milk 1L","262","1","0"
"01-03-2023","Pune","Raw Milk 1L","77","0","0"
"01-03-2023","Pune","Ghee 500ml","17","0","0"
"01-03-2023","Pune","A2 1L","349","0","2"
"01-03-2023","Pune","Curd Culture","17","0","0"
"01-03-2023","Pune","A2 Ghee","34","0","0"
"01-03-2023","Pune","Buffalo Milk 1L","100","0","0"
"01-03-2023","Pune","Paneer 200g Cows Milk","39","0","0"
"01-03-2023","Pune","A2 Value Pack 1L","1203","1","8"
"01-03-2023","Pune","Buffalo Ghee 500ml","1","0","0"
"01-03-2023","Pune","Kharwas 120g","38","0","0"
"01-03-2023","Pune","A2 Gir Cow Paneer 200g","17","0","0"
"01-03-2023","Pune","New A2 Value Pack 500ml","567","1","1"
"01-03-2023","Pune","Insulated Door Bag","1","0","0"
"01-03-2023","Pune","Buffalo Milk Value Pack 500ml","105","0","1"
"01-03-2023","Pune","Dahi","48","0","0"
"01-03-2023","Pune","Past Milk Value Pack 1L","95","0","1"
"01-03-2023","Pune","Raw Value Pack 1L","108","0","1"
"01-03-2023","Pune","Buffalo Value Pack 1L","94","0","0"
"01-03-2023","Pune","Lactose Free Milk 0.5L","27","0","0"
"01-03-2023","Pune","Past Milk Value Pack 0.5L","35","0","0"
"01-03-2023","Pune","Raw Milk Value Pack 0.5L","19","0","1"
"01-03-2024","Pune","Past Milk 1L","216","0","0"
"01-03-2024","Pune","Raw Milk 1L","60","0","1"
"01-03-2024","Pune","Ghee 500ml","14","0","0"
"01-03-2024","Pune","A2 1L","340","1","30"
"01-03-2024","Pune","Curd Culture","16","0","0"
"01-03-2024","Pune","A2 Ghee","27","0","0"
"01-03-2024","Pune","Buffalo Milk 1L","67","0","1"
"01-03-2024","Pune","Paneer 200g Cows Milk","52","0","0"
"01-03-2024","Pune","A2 Value Pack 1L","1622","2","0"
"01-03-2024","Pune","Buffalo Ghee 500ml","6","0","0"
"01-03-2024","Pune","Kharwas 120g","20","0","0"
"01-03-2024","Pune","A2 Gir Cow Paneer 200g","13","0","0"
"01-03-2024","Pune","New A2 Value Pack 500ml","745","0","1"
"01-03-2024","Pune","Buffalo Milk Value Pack 500ml","148","0","0"
"01-03-2024","Pune","Dahi","65","0","0"
"01-03-2024","Pune","Past Milk Value Pack 1L","78","0","0"
"01-03-2024","Pune","Raw Value Pack 1L","151","0","0"
"01-03-2024","Pune","Buffalo Value Pack 1L","254","1","0"
"01-03-2024","Pune","Lactose Free Milk 0.5L","55","0","1"
"01-03-2024","Pune","Past Milk Value Pack 0.5L","58","0","0"
"01-03-2024","Pune","Raw Milk Value Pack 0.5L","39","0","0"
"01-04-2020","Pune","Past Milk 1L","416","0","1"
"01-04-2020","Pune","Raw Milk 1L","136","0","0"
"01-04-2020","Pune","Past Milk 0.5L","107","0","0"
"01-04-2020","Pune","Ghee 500ml","3","0","0"
"01-04-2020","Pune","A2 1L","662","0","0"
"01-04-2020","Pune","A2 Ghee","2","0","0"
"01-04-2020","Pune","Buffalo Milk 1L","129","0","0"
"01-04-2020","Pune","A2 Value Pack 1L","565","0","0"
"01-04-2020","Pune","New A2 Value Pack 500ml","62","0","0"
"01-04-2021","Pune","Past Milk 1L","378","0","2"
"01-04-2021","Pune","Raw Milk 1L","116","0","1"
"01-04-2021","Pune","Past Milk 0.5L","97","0","0"
"01-04-2021","Pune","Ghee 500ml","10","0","0"
"01-04-2021","Pune","A2 1L","474","0","3"
"01-04-2021","Pune","Curd Culture","18","0","0"
"01-04-2021","Pune","A2 Ghee","13","0","0"
"01-04-2021","Pune","Buffalo Milk 1L","164","0","0"
"01-04-2021","Pune","A2 Value Pack 1L","900","0","0"
"01-04-2021","Pune","Buffalo Ghee 500ml","2","0","0"
"01-04-2021","Pune","Kharwas 120g","15","0","0"
"01-04-2021","Pune","A2 Gir Cow Paneer 200g","19","0","0"
"01-04-2021","Pune","New A2 Value Pack 500ml","269","0","0"
"01-04-2021","Pune","Insulated Door Bag","2","0","0"
"01-04-2021","Pune","Buffalo Milk Value Pack 500ml","9","0","0"
"01-04-2022","Pune","Past Milk 1L","337","0","0"
"01-04-2022","Pune","Raw Milk 1L","163","0","1"
"01-04-2022","Pune","Past Milk 0.5L","109","0","0"
"01-04-2022","Pune","Ghee 500ml","16","0","0"
"01-04-2022","Pune","A2 1L","439","0","7"
"01-04-2022","Pune","Curd Culture","15","0","0"
"01-04-2022","Pune","A2 Ghee","10","0","0"
"01-04-2022","Pune","Buffalo Milk 1L","144","0","2"
"01-04-2022","Pune","Paneer 200g Cows Milk","18","0","0"
"01-04-2022","Pune","A2 Value Pack 1L","984","0","1"
"01-04-2022","Pune","Buffalo Ghee 500ml","4","0","0"
"01-04-2022","Pune","Kharwas 120g","13","0","0"
"01-04-2022","Pune","A2 Gir Cow Paneer 200g","3","0","0"
"01-04-2022","Pune","New A2 Value Pack 500ml","396","0","0"
"01-04-2022","Pune","Buffalo Milk Value Pack 500ml","69","0","0"
"01-04-2022","Pune","Tender Coconut","31","0","0"
"01-04-2022","Pune","Dahi","41","0","0"
"01-04-2023","Pune","Past Milk 1L","219","1","0"
"01-04-2023","Pune","Raw Milk 1L","66","1","0"
"01-04-2023","Pune","Ghee 500ml","13","0","0"
"01-04-2023","Pune","A2 1L","313","7","0"
"01-04-2023","Pune","Curd Culture","8","0","0"
"01-04-2023","Pune","A2 Ghee","16","0","0"
"01-04-2023","Pune","Buffalo Milk 1L","104","7","0"
"01-04-2023","Pune","Paneer 200g Cows Milk","29","0","0"
"01-04-2023","Pune","A2 Value Pack 1L","1163","14","1"
"01-04-2023","Pune","Buffalo Ghee 500ml","3","0","0"
"01-04-2023","Pune","Kharwas 120g","35","0","0"
"01-04-2023","Pune","A2 Gir Cow Paneer 200g","7","0","0"
"01-04-2023","Pune","New A2 Value Pack 500ml","503","6","0"
"01-04-2023","Pune","Insulated Door Bag","1","0","0"
"01-04-2023","Pune","Buffalo Milk Value Pack 500ml","110","0","0"
"01-04-2023","Pune","Dahi","35","0","0"
"01-04-2023","Pune","Past Milk Value Pack 1L","71","3","0"
"01-04-2023","Pune","Raw Value Pack 1L","110","5","0"
"01-04-2023","Pune","Buffalo Value Pack 1L","123","8","0"
"01-04-2023","Pune","Lactose Free Milk 0.5L","23","0","0"
"01-04-2023","Pune","Past Milk Value Pack 0.5L","37","3","0"
"01-04-2023","Pune","Raw Milk Value Pack 0.5L","24","1","0"
"01-04-2024","Pune","Past Milk 1L","212","0","0"
"01-04-2024","Pune","Raw Milk 1L","55","0","0"
"01-04-2024","Pune","Ghee 500ml","10","0","0"
"01-04-2024","Pune","A2 1L","330","0","10"
"01-04-2024","Pune","Curd Culture","21","0","0"
"01-04-2024","Pune","A2 Ghee","19","0","0"
"01-04-2024","Pune","Buffalo Milk 1L","75","0","5"
"01-04-2024","Pune","Paneer 200g Cows Milk","43","0","0"
"01-04-2024","Pune","A2 Value Pack 1L","1626","1","2"
"01-04-2024","Pune","Buffalo Ghee 500ml","3","0","0"
"01-04-2024","Pune","Kharwas 120g","20","0","0"
"01-04-2024","Pune","A2 Gir Cow Paneer 200g","13","0","0"
"01-04-2024","Pune","New A2 Value Pack 500ml","741","2","0"
"01-04-2024","Pune","Buffalo Milk Value Pack 500ml","160","0","0"
"01-04-2024","Pune","Dahi","71","0","0"
"01-04-2024","Pune","Past Milk Value Pack 1L","96","0","0"
"01-04-2024","Pune","Raw Value Pack 1L","164","0","0"
"01-04-2024","Pune","Buffalo Value Pack 1L","255","0","0"
"01-04-2024","Pune","Lactose Free Milk 0.5L","46","0","0"
"01-04-2024","Pune","Past Milk Value Pack 0.5L","51","0","0"
"01-04-2024","Pune","Raw Milk Value Pack 0.5L","42","0","0"
"01-05-2020","Pune","Past Milk 1L","471","0","0"
"01-05-2020","Pune","Raw Milk 1L","154","0","0"
"01-05-2020","Pune","Past Milk 0.5L","119","0","0"
"01-05-2020","Pune","Ghee 500ml","20","0","0"
"01-05-2020","Pune","A2 1L","644","0","3"
"01-05-2020","Pune","A2 Ghee","1","0","0"
"01-05-2020","Pune","Buffalo Milk 1L","193","0","0"
"01-05-2020","Pune","Paneer 200g Cows Milk","75","0","0"
"01-05-2020","Pune","A2 Value Pack 1L","665","0","1"
"01-05-2020","Pune","New A2 Value Pack 500ml","109","0","1"
"01-05-2021","Pune","Past Milk 1L","358","0","2"
"01-05-2021","Pune","Raw Milk 1L","125","0","1"
"01-05-2021","Pune","Past Milk 0.5L","98","0","0"
"01-05-2021","Pune","Ghee 500ml","7","0","0"
"01-05-2021","Pune","A2 1L","500","0","7"
"01-05-2021","Pune","Curd Culture","20","0","0"
"01-05-2021","Pune","A2 Ghee","17","0","0"
"01-05-2021","Pune","Buffalo Milk 1L","157","0","4"
"01-05-2021","Pune","A2 Value Pack 1L","909","0","0"
"01-05-2021","Pune","Buffalo Ghee 500ml","1","0","0"
"01-05-2021","Pune","Kharwas 120g","47","0","0"
"01-05-2021","Pune","A2 Gir Cow Paneer 200g","17","0","0"
"01-05-2021","Pune","New A2 Value Pack 500ml","291","0","0"
"01-05-2021","Pune","Insulated Door Bag","1","0","0"
"01-05-2021","Pune","Buffalo Milk Value Pack 500ml","22","0","0"
"01-05-2022","Pune","Past Milk 1L","284","0","2"
"01-05-2022","Pune","Raw Milk 1L","117","0","0"
"01-05-2022","Pune","Past Milk 0.5L","92","0","0"
"01-05-2022","Pune","Ghee 500ml","3","0","0"
"01-05-2022","Pune","A2 1L","380","0","5"
"01-05-2022","Pune","Curd Culture","21","0","0"
"01-05-2022","Pune","A2 Ghee","9","0","0"
"01-05-2022","Pune","Buffalo Milk 1L","125","0","1"
"01-05-2022","Pune","Paneer 200g Cows Milk","13","0","0"
"01-05-2022","Pune","A2 Value Pack 1L","887","0","0"
"01-05-2022","Pune","Buffalo Ghee 500ml","1","0","0"
"01-05-2022","Pune","Kharwas 120g","99","0","0"
"01-05-2022","Pune","A2 Gir Cow Paneer 200g","4","0","0"
"01-05-2022","Pune","New A2 Value Pack 500ml","326","0","0"
"01-05-2022","Pune","Insulated Door Bag","1","0","0"
"01-05-2022","Pune","Buffalo Milk Value Pack 500ml","80","0","0"
"01-05-2022","Pune","Tender Coconut","21","0","0"
"01-05-2022","Pune","Dahi","56","0","0"
"01-05-2023","Pune","Past Milk 1L","208","2","1"
"01-05-2023","Pune","Raw Milk 1L","65","0","0"
"01-05-2023","Pune","Ghee 500ml","9","0","0"
"01-05-2023","Pune","A2 1L","298","19","0"
"01-05-2023","Pune","Curd Culture","17","0","0"
"01-05-2023","Pune","A2 Ghee","17","0","0"
"01-05-2023","Pune","Buffalo Milk 1L","78","2","0"
"01-05-2023","Pune","Paneer 200g Cows Milk","29","0","0"
"01-05-2023","Pune","A2 Value Pack 1L","1090","21","2"
"01-05-2023","Pune","Buffalo Ghee 500ml","2","0","0"
"01-05-2023","Pune","Kharwas 120g","24","0","0"
"01-05-2023","Pune","A2 Gir Cow Paneer 200g","11","0","0"
"01-05-2023","Pune","New A2 Value Pack 500ml","423","6","0"
"01-05-2023","Pune","Buffalo Milk Value Pack 500ml","97","2","0"
"01-05-2023","Pune","Dahi","52","0","0"
"01-05-2023","Pune","Past Milk Value Pack 1L","74","1","0"
"01-05-2023","Pune","Raw Value Pack 1L","96","3","1"
"01-05-2023","Pune","Buffalo Value Pack 1L","120","7","0"
"01-05-2023","Pune","Lactose Free Milk 0.5L","22","0","0"
"01-05-2023","Pune","Past Milk Value Pack 0.5L","32","0","0"
"01-05-2023","Pune","Raw Milk Value Pack 0.5L","21","0","0"
"01-06-2020","Pune","Past Milk 1L","414","0","0"
"01-06-2020","Pune","Raw Milk 1L","152","0","0"
"01-06-2020","Pune","Past Milk 0.5L","113","0","0"
"01-06-2020","Pune","A2 1L","594","0","0"
"01-06-2020","Pune","Buffalo Milk 1L","166","0","0"
"01-06-2020","Pune","Paneer 200g Cows Milk","21","0","0"
"01-06-2020","Pune","A2 Value Pack 1L","720","0","1"
"01-06-2020","Pune","A2 Gir Cow Paneer 200g","3","0","0"
"01-06-2020","Pune","New A2 Value Pack 500ml","129","0","0"
"01-06-2021","Pune","Past Milk 1L","393","0","0"
"01-06-2021","Pune","Raw Milk 1L","129","0","1"
"01-06-2021","Pune","Past Milk 0.5L","109","0","0"
"01-06-2021","Pune","Ghee 500ml","13","0","0"
"01-06-2021","Pune","A2 1L","467","0","2"
"01-06-2021","Pune","Curd Culture","21","0","0"
"01-06-2021","Pune","A2 Ghee","21","0","0"
"01-06-2021","Pune","Buffalo Milk 1L","150","0","1"
"01-06-2021","Pune","A2 Value Pack 1L","914","0","0"
"01-06-2021","Pune","Buffalo Ghee 500ml","2","0","0"
"01-06-2021","Pune","Kharwas 120g","26","0","0"
"01-06-2021","Pune","A2 Gir Cow Paneer 200g","16","0","0"
"01-06-2021","Pune","New A2 Value Pack 500ml","310","0","0"
"01-06-2021","Pune","Insulated Door Bag","2","0","0"
"01-06-2021","Pune","Buffalo Milk Value Pack 500ml","33","0","0"
"01-06-2021","Pune","Tender Coconut","28","0","0"
"01-06-2022","Pune","Past Milk 1L","311","0","1"
"01-06-2022","Pune","Raw Milk 1L","142","0","0"
"01-06-2022","Pune","Past Milk 0.5L","98","0","2"
"01-06-2022","Pune","Ghee 500ml","4","0","0"
"01-06-2022","Pune","A2 1L","417","3","5"
"01-06-2022","Pune","Curd Culture","14","0","1"
"01-06-2022","Pune","A2 Ghee","11","0","0"
"01-06-2022","Pune","Buffalo Milk 1L","144","0","0"
"01-06-2022","Pune","Paneer 200g Cows Milk","18","0","0"
"01-06-2022","Pune","A2 Value Pack 1L","983","5","1"
"01-06-2022","Pune","Kharwas 120g","28","0","0"
"01-06-2022","Pune","A2 Gir Cow Paneer 200g","7","0","0"
"01-06-2022","Pune","New A2 Value Pack 500ml","364","2","1"
"01-06-2022","Pune","Insulated Door Bag","1","0","0"
"01-06-2022","Pune","Buffalo Milk Value Pack 500ml","81","0","0"
"01-06-2022","Pune","Dahi","100","0","0"
"01-06-2023","Pune","Past Milk 1L","224","0","0"
"01-06-2023","Pune","Raw Milk 1L","64","0","0"
